EmployeeId,Department,JobRole,Age,YearsAtCompany,MonthlyIncome,OverTime,WorkLifeBalance,JobSatisfaction,AttritionProbability,RiskLevel,Recommendations
873,Research & Development,Research Scientist,34,5,2307,Yes,3,1,56.00000000000001,Medium,Reduce overtime; Review compensation; Address job satisfaction
542,Research & Development,Laboratory Technician,41,5,2289,No,3,1,56.00000000000001,Medium,Review compensation; Address job satisfaction
777,Human Resources,Manager,41,22,19189,No,3,3,56.00000000000001,Medium,Monitor regularly
522,Research & Development,Manufacturing Director,53,33,10169,No,3,4,56.00000000000001,Medium,Monitor regularly
209,Research & Development,Healthcare Representative,50,30,11245,Yes,3,3,56.00000000000001,Medium,Reduce overtime; Consider promotion/career development
206,Research & Development,Research Scientist,49,4,3580,No,3,1,56.00000000000001,Medium,Address job satisfaction
512,Research & Development,Manufacturing Director,37,7,5993,No,4,3,56.00000000000001,Medium,Monitor regularly
1223,Research & Development,Research Scientist,45,1,9724,No,3,1,56.00000000000001,Medium,Address job satisfaction; Enhanced onboarding & mentorship
742,Sales,Sales Executive,47,23,12936,No,1,3,56.00000000000001,Medium,Improve work-life balance; Consider promotion/career development
556,Research & Development,Manager,33,7,13610,Yes,4,3,56.00000000000001,Medium,Reduce overtime; Consider promotion/career development
391,Research & Development,Laboratory Technician,30,9,4627,No,3,4,56.00000000000001,Medium,Consider promotion/career development
381,Human Resources,Human Resources,39,5,5204,No,3,4,56.00000000000001,Medium,Monitor regularly
1264,Research & Development,Research Scientist,40,3,2345,No,4,3,56.00000000000001,Medium,Review compensation
1256,Research & Development,Manufacturing Director,36,3,4663,Yes,3,3,56.00000000000001,Medium,Reduce overtime
565,Research & Development,Manufacturing Director,58,10,10008,Yes,2,1,56.00000000000001,Medium,Reduce overtime; Improve work-life balance; Address job satisfaction; Consider promotion/career development
163,Research & Development,Research Scientist,40,20,5605,No,3,2,56.00000000000001,Medium,Address job satisfaction
154,Research & Development,Manufacturing Director,43,1,4765,No,4,2,56.00000000000001,Medium,Address job satisfaction; Enhanced onboarding & mentorship
871,Research & Development,Research Scientist,37,8,3936,No,1,2,56.00000000000001,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
460,Research & Development,Research Scientist,36,11,3692,No,2,2,56.00000000000001,Medium,Improve work-life balance; Address job satisfaction
1234,Research & Development,Manufacturing Director,35,17,10685,Yes,3,3,56.00000000000001,Medium,Reduce overtime; Consider promotion/career development
1017,Research & Development,Research Scientist,47,6,3420,No,2,4,56.00000000000001,Medium,Improve work-life balance
764,Research & Development,Healthcare Representative,39,18,12169,No,3,4,56.00000000000001,Medium,Consider promotion/career development
1188,Research & Development,Research Director,31,11,11031,No,4,3,56.00000000000001,Medium,Consider promotion/career development
1168,Sales,Sales Executive,34,15,9725,No,2,4,56.00000000000001,Medium,Improve work-life balance
791,Research & Development,Laboratory Technician,41,18,4721,Yes,3,1,56.00000000000001,Medium,Reduce overtime; Address job satisfaction
1185,Research & Development,Healthcare Representative,42,10,4089,No,3,4,56.00000000000001,Medium,Monitor regularly
1116,Research & Development,Research Director,46,3,17861,No,1,3,56.00000000000001,Medium,Improve work-life balance
278,Research & Development,Research Scientist,55,5,2662,No,4,4,56.00000000000001,Medium,Review compensation
256,Human Resources,Manager,42,20,16799,No,3,1,56.00000000000001,Medium,Address job satisfaction
1036,Sales,Sales Executive,45,5,5006,Yes,4,1,56.00000000000001,Medium,Reduce overtime; Address job satisfaction
1068,Research & Development,Laboratory Technician,36,17,2743,No,3,1,56.00000000000001,Medium,Review compensation; Address job satisfaction; Consider promotion/career development
242,Research & Development,Research Scientist,34,15,5747,Yes,3,4,56.00000000000001,Medium,Reduce overtime; Consider promotion/career development
1057,Research & Development,Healthcare Representative,36,3,5347,No,2,3,56.00000000000001,Medium,Improve work-life balance
1123,Research & Development,Laboratory Technician,44,3,2818,Yes,2,4,56.00000000000001,Medium,Reduce overtime; Review compensation; Improve work-life balance
237,Sales,Manager,43,17,16064,Yes,3,4,56.00000000000001,Medium,Reduce overtime
254,Human Resources,Human Resources,45,5,9756,No,4,3,56.00000000000001,Medium,Monitor regularly
1087,Sales,Sales Executive,24,5,4260,Yes,4,3,56.00000000000001,Medium,Reduce overtime
848,Research & Development,Manager,48,22,17174,No,3,4,56.00000000000001,Medium,Consider promotion/career development
839,Sales,Manager,40,20,18041,No,3,3,56.00000000000001,Medium,Monitor regularly
1084,Research & Development,Laboratory Technician,42,5,2766,No,2,2,56.00000000000001,Medium,Review compensation; Improve work-life balance; Address job satisfaction
813,Sales,Sales Executive,60,11,5220,Yes,3,4,56.00000000000001,Medium,Reduce overtime
820,Research & Development,Research Scientist,45,2,2654,No,2,4,56.00000000000001,Medium,Review compensation; Improve work-life balance
821,Sales,Sales Executive,30,3,4779,No,3,1,56.00000000000001,Medium,Address job satisfaction
826,Research & Development,Manufacturing Director,39,21,12742,No,3,4,56.00000000000001,Medium,Consider promotion/career development
825,Sales,Sales Executive,43,21,10231,No,4,4,56.00000000000001,Medium,Consider promotion/career development
623,Research & Development,Laboratory Technician,26,5,3955,No,3,1,56.00000000000001,Medium,Address job satisfaction
627,Research & Development,Research Scientist,27,5,3058,Yes,2,2,56.00000000000001,Medium,Reduce overtime; Improve work-life balance; Address job satisfaction
48,Human Resources,Human Resources,30,5,2064,No,4,3,56.00000000000001,Medium,Review compensation
52,Sales,Manager,50,1,19331,Yes,3,3,56.00000000000001,Medium,Reduce overtime; Enhanced onboarding & mentorship
644,Research & Development,Laboratory Technician,36,5,2571,No,3,4,56.00000000000001,Medium,Review compensation
619,Research & Development,Research Scientist,34,5,3815,Yes,4,3,56.00000000000001,Medium,Reduce overtime
1443,Research & Development,Research Scientist,35,17,6646,No,3,4,56.00000000000001,Medium,Consider promotion/career development
1461,Research & Development,Manager,48,5,16885,No,2,4,56.00000000000001,Medium,Improve work-life balance
1455,Research & Development,Healthcare Representative,38,9,7625,No,2,4,56.00000000000001,Medium,Improve work-life balance
1449,Sales,Sales Executive,38,3,4198,No,4,2,56.00000000000001,Medium,Address job satisfaction
1091,Research & Development,Manager,53,7,18606,No,3,3,55.00000000000001,Medium,Consider promotion/career development
484,Sales,Sales Executive,26,5,6272,No,4,2,55.00000000000001,Medium,Address job satisfaction
854,Sales,Manager,53,17,14852,No,4,3,55.00000000000001,Medium,Consider promotion/career development
1080,Sales,Sales Executive,36,2,6134,Yes,3,1,55.00000000000001,Medium,Reduce overtime; Address job satisfaction
1126,Sales,Sales Executive,30,2,4736,Yes,4,3,55.00000000000001,Medium,Reduce overtime
702,Sales,Manager,46,11,18789,No,3,2,55.00000000000001,Medium,Address job satisfaction
488,Research & Development,Laboratory Technician,37,18,3034,No,2,1,55.00000000000001,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
864,Research & Development,Laboratory Technician,36,1,3038,No,3,4,55.00000000000001,Medium,Enhanced onboarding & mentorship
827,Research & Development,Laboratory Technician,39,3,2232,No,3,3,55.00000000000001,Medium,Review compensation
1129,Research & Development,Research Scientist,32,6,4087,No,2,1,55.00000000000001,Medium,Improve work-life balance; Address job satisfaction
414,Human Resources,Human Resources,31,3,2109,No,3,2,55.00000000000001,Medium,Review compensation; Address job satisfaction
913,Research & Development,Manufacturing Director,36,4,5131,No,3,2,55.00000000000001,Medium,Address job satisfaction
1390,Research & Development,Manufacturing Director,28,8,6549,No,2,2,55.00000000000001,Medium,Improve work-life balance; Address job satisfaction
239,Sales,Sales Executive,37,5,6502,No,4,4,55.00000000000001,Medium,Monitor regularly
946,Sales,Sales Executive,31,10,5476,No,3,4,55.00000000000001,Medium,Monitor regularly
954,Research & Development,Research Director,38,18,13206,No,3,3,55.00000000000001,Medium,Monitor regularly
210,Research & Development,Research Director,58,9,19701,Yes,3,1,55.00000000000001,Medium,Reduce overtime; Address job satisfaction
204,Sales,Sales Executive,46,7,10096,No,4,4,55.00000000000001,Medium,Consider promotion/career development
936,Sales,Manager,44,22,18213,No,3,2,55.00000000000001,Medium,Address job satisfaction
436,Research & Development,Research Scientist,48,8,2367,No,2,1,55.00000000000001,Medium,Review compensation; Improve work-life balance; Address job satisfaction; Consider promotion/career development
516,Research & Development,Research Director,33,13,11691,No,4,3,55.00000000000001,Medium,Monitor regularly
243,Research & Development,Research Scientist,47,8,5467,No,4,2,55.00000000000001,Medium,Address job satisfaction
421,Research & Development,Research Scientist,37,4,2326,Yes,2,4,55.00000000000001,Medium,Reduce overtime; Review compensation; Improve work-life balance
335,Sales,Sales Executive,25,3,6232,No,2,3,55.00000000000001,Medium,Improve work-life balance
233,Sales,Sales Representative,29,2,2297,No,3,2,55.00000000000001,Medium,Review compensation; Address job satisfaction
343,Research & Development,Laboratory Technician,27,3,4621,No,3,3,55.00000000000001,Medium,Monitor regularly
1345,Sales,Manager,46,7,16872,Yes,2,2,55.00000000000001,Medium,Reduce overtime; Improve work-life balance; Address job satisfaction; Consider promotion/career development
1363,Sales,Sales Executive,39,5,6120,Yes,4,4,55.00000000000001,Medium,Reduce overtime
1059,Research & Development,Research Scientist,44,20,4541,No,3,4,55.00000000000001,Medium,Consider promotion/career development
431,Research & Development,Research Director,50,8,19237,Yes,2,3,55.00000000000001,Medium,Reduce overtime; Improve work-life balance; Consider promotion/career development
695,Research & Development,Research Director,44,22,19049,Yes,2,4,55.00000000000001,Medium,Reduce overtime; Improve work-life balance
901,Research & Development,Manager,40,20,19033,No,3,3,55.00000000000001,Medium,Consider promotion/career development
903,Research & Development,Laboratory Technician,26,3,2305,No,4,3,55.00000000000001,Medium,Review compensation
1356,Research & Development,Laboratory Technician,36,1,3688,No,3,4,55.00000000000001,Medium,Enhanced onboarding & mentorship
498,Research & Development,Laboratory Technician,45,5,2270,No,3,4,55.00000000000001,Medium,Review compensation
1029,Sales,Sales Executive,58,37,13872,No,2,3,55.00000000000001,Medium,Improve work-life balance
528,Research & Development,Healthcare Representative,29,6,6623,Yes,3,4,55.00000000000001,Medium,Reduce overtime
229,Sales,Sales Representative,25,1,2413,Yes,3,2,55.00000000000001,Medium,Reduce overtime; Review compensation; Address job satisfaction; Enhanced onboarding & mentorship
455,Sales,Sales Representative,48,9,2655,Yes,3,3,55.00000000000001,Medium,Reduce overtime; Review compensation; Consider promotion/career development
728,Sales,Sales Executive,29,0,6644,No,3,2,55.00000000000001,Medium,Address job satisfaction; Enhanced onboarding & mentorship
1382,Research & Development,Laboratory Technician,28,6,3196,No,3,1,55.00000000000001,Medium,Address job satisfaction
1383,Sales,Sales Executive,27,8,6500,No,2,3,55.00000000000001,Medium,Improve work-life balance
1296,Research & Development,Manufacturing Director,38,5,4855,No,3,2,55.00000000000001,Medium,Address job satisfaction
1424,Research & Development,Research Scientist,48,0,2259,No,2,3,55.00000000000001,Medium,Review compensation; Improve work-life balance; Enhanced onboarding & mentorship
1420,Research & Development,Laboratory Technician,24,1,2694,No,3,2,55.00000000000001,Medium,Review compensation; Address job satisfaction; Enhanced onboarding & mentorship
1397,Research & Development,Laboratory Technician,36,5,2810,No,3,2,55.00000000000001,Medium,Review compensation; Address job satisfaction
613,Research & Development,Manager,52,5,16555,No,1,4,55.00000000000001,Medium,Improve work-life balance
283,Research & Development,Healthcare Representative,57,5,9439,Yes,1,4,55.00000000000001,Medium,Reduce overtime; Improve work-life balance
289,Human Resources,Human Resources,31,1,2956,No,3,1,55.00000000000001,Medium,Review compensation; Address job satisfaction; Enhanced onboarding & mentorship
570,Sales,Sales Executive,33,4,4373,No,3,1,55.00000000000001,Medium,Address job satisfaction
563,Sales,Manager,50,7,19517,No,2,4,55.00000000000001,Medium,Improve work-life balance
567,Research & Development,Research Scientist,26,5,2007,No,3,3,55.00000000000001,Medium,Review compensation
573,Research & Development,Healthcare Representative,45,20,13496,Yes,3,4,55.00000000000001,Medium,Reduce overtime; Consider promotion/career development
149,Research & Development,Research Scientist,28,8,3660,No,4,3,55.00000000000001,Medium,Monitor regularly
778,Sales,Sales Executive,30,2,5301,No,2,3,55.00000000000001,Medium,Improve work-life balance
1237,Sales,Manager,55,36,19586,No,3,4,55.00000000000001,Medium,Monitor regularly
994,Research & Development,Healthcare Representative,29,7,6384,No,3,3,55.00000000000001,Medium,Monitor regularly
348,Research & Development,Manufacturing Director,37,4,5768,No,2,3,55.00000000000001,Medium,Improve work-life balance
869,Sales,Manager,58,16,16291,No,2,2,55.00000000000001,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
874,Research & Development,Manufacturing Director,29,10,9980,No,3,1,55.00000000000001,Medium,Address job satisfaction; Consider promotion/career development
746,Sales,Sales Executive,34,5,9713,Yes,3,4,55.00000000000001,Medium,Reduce overtime
767,Research & Development,Research Scientist,34,0,2979,No,3,4,55.00000000000001,Medium,Review compensation; Enhanced onboarding & mentorship
1182,Research & Development,Manager,55,19,19187,No,3,3,55.00000000000001,Medium,Consider promotion/career development
879,Human Resources,Human Resources,33,4,2277,Yes,4,2,55.00000000000001,Medium,Reduce overtime; Review compensation; Address job satisfaction
1202,Sales,Sales Executive,50,6,6728,No,3,3,55.00000000000001,Medium,Monitor regularly
1227,Research & Development,Healthcare Representative,33,6,5488,Yes,3,2,55.00000000000001,Medium,Reduce overtime; Address job satisfaction
1026,Research & Development,Manager,54,14,16032,No,3,4,55.00000000000001,Medium,Monitor regularly
5,Research & Development,Research Scientist,40,5,2001,No,3,3,55.00000000000001,Medium,Review compensation
686,Research & Development,Research Director,37,16,13744,Yes,3,4,55.00000000000001,Medium,Reduce overtime; Consider promotion/career development
683,Human Resources,Manager,50,32,18200,No,3,2,55.00000000000001,Medium,Address job satisfaction; Consider promotion/career development
771,Research & Development,Research Scientist,41,1,3072,No,2,1,54.0,Medium,Improve work-life balance; Address job satisfaction; Enhanced onboarding & mentorship
403,Sales,Sales Executive,29,10,7639,No,2,4,54.0,Medium,Improve work-life balance
937,Sales,Sales Executive,25,3,4851,No,3,2,54.0,Medium,Address job satisfaction
107,Research & Development,Research Director,41,22,19545,No,3,3,54.0,Medium,Consider promotion/career development
900,Human Resources,Human Resources,29,2,2335,Yes,3,1,54.0,Medium,Reduce overtime; Review compensation; Address job satisfaction
481,Research & Development,Laboratory Technician,30,10,5126,Yes,2,4,54.0,Medium,Reduce overtime; Improve work-life balance
593,Research & Development,Laboratory Technician,33,4,3408,No,3,4,54.0,Medium,Monitor regularly
1172,Research & Development,Research Scientist,27,0,1706,No,2,4,54.0,Medium,Review compensation; Improve work-life balance; Enhanced onboarding & mentorship
476,Research & Development,Laboratory Technician,29,4,2532,No,3,4,54.0,Medium,Review compensation
425,Research & Development,Research Scientist,37,1,4680,No,3,4,54.0,Medium,Enhanced onboarding & mentorship
221,Research & Development,Healthcare Representative,37,6,5731,No,3,4,54.0,Medium,Monitor regularly
435,Sales,Sales Executive,33,5,5376,No,3,1,54.0,Medium,Address job satisfaction
1042,Research & Development,Manager,40,19,16823,No,3,1,54.0,Medium,Address job satisfaction; Consider promotion/career development
495,Sales,Manager,51,20,16307,No,2,3,54.0,Medium,Improve work-life balance; Consider promotion/career development
678,Research & Development,Healthcare Representative,44,4,6465,Yes,4,4,54.0,Medium,Reduce overtime
274,Research & Development,Research Scientist,32,10,6220,No,3,2,54.0,Medium,Address job satisfaction
1070,Research & Development,Research Scientist,34,4,3280,No,3,4,54.0,Medium,Monitor regularly
840,Research & Development,Laboratory Technician,45,24,5210,No,3,1,54.0,Medium,Address job satisfaction; Consider promotion/career development
1072,Research & Development,Laboratory Technician,25,3,3669,No,2,4,54.0,Medium,Improve work-life balance
27,Research & Development,Laboratory Technician,24,1,2296,No,3,1,54.0,Medium,Review compensation; Address job satisfaction; Enhanced onboarding & mentorship
1121,Sales,Sales Executive,48,2,5486,No,3,1,54.0,Medium,Address job satisfaction
493,Research & Development,Healthcare Representative,49,15,13966,Yes,3,3,54.0,Medium,Reduce overtime
603,Research & Development,Research Scientist,37,5,2782,Yes,2,1,54.0,Medium,Reduce overtime; Review compensation; Improve work-life balance; Address job satisfaction; Consider promotion/career development
201,Sales,Sales Executive,40,8,5473,No,4,1,54.0,Medium,Address job satisfaction; Consider promotion/career development
535,Research & Development,Manufacturing Director,38,5,7756,Yes,4,3,54.0,Medium,Reduce overtime
1200,Sales,Sales Executive,55,19,13695,Yes,2,3,54.0,Medium,Reduce overtime; Improve work-life balance
471,Research & Development,Healthcare Representative,28,8,5661,No,3,1,54.0,Medium,Address job satisfaction
1258,Research & Development,Manager,52,9,17099,No,2,4,54.0,Medium,Improve work-life balance; Consider promotion/career development
136,Research & Development,Manufacturing Director,27,9,8793,No,2,1,54.0,Medium,Improve work-life balance; Address job satisfaction
716,Research & Development,Research Scientist,37,10,4285,No,3,4,54.0,Medium,Monitor regularly
480,Research & Development,Healthcare Representative,55,8,6385,Yes,3,2,54.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
1435,Research & Development,Research Scientist,29,7,3291,No,2,2,54.0,Medium,Improve work-life balance; Address job satisfaction
689,Research & Development,Manager,30,9,11916,Yes,3,1,54.0,Medium,Reduce overtime; Address job satisfaction
1398,Sales,Sales Executive,24,5,4162,Yes,3,3,54.0,Medium,Reduce overtime
264,Sales,Sales Executive,48,2,8120,No,3,2,54.0,Medium,Address job satisfaction
266,Research & Development,Research Director,54,10,17779,No,3,4,54.0,Medium,Monitor regularly
293,Research & Development,Manager,45,20,16792,No,3,4,54.0,Medium,Consider promotion/career development
1414,Research & Development,Laboratory Technician,28,1,2596,No,3,2,54.0,Medium,Review compensation; Address job satisfaction; Enhanced onboarding & mentorship
7,Sales,Sales Executive,40,4,7457,Yes,2,4,54.0,Medium,Reduce overtime; Improve work-life balance
1315,Research & Development,Laboratory Technician,40,7,2213,Yes,3,3,54.0,Medium,Reduce overtime; Review compensation
596,Research & Development,Laboratory Technician,33,1,2008,No,2,3,54.0,Medium,Review compensation; Improve work-life balance; Enhanced onboarding & mentorship
122,Sales,Sales Executive,31,8,6929,No,2,4,54.0,Medium,Improve work-life balance; Consider promotion/career development
130,Research & Development,Healthcare Representative,44,8,7879,Yes,3,4,54.0,Medium,Reduce overtime; Consider promotion/career development
78,Sales,Sales Executive,45,8,4805,No,4,2,54.0,Medium,Address job satisfaction
1273,Sales,Manager,45,9,17650,No,4,4,54.0,Medium,Monitor regularly
373,Sales,Sales Executive,40,0,4327,No,3,2,54.0,Medium,Address job satisfaction; Enhanced onboarding & mentorship
988,Research & Development,Research Scientist,44,10,2011,No,3,4,54.0,Medium,Review compensation; Consider promotion/career development
1298,Research & Development,Manufacturing Director,27,6,6142,Yes,3,2,54.0,Medium,Reduce overtime; Address job satisfaction
894,Research & Development,Healthcare Representative,36,5,6842,No,3,1,54.0,Medium,Address job satisfaction
987,Research & Development,Research Scientist,56,5,4963,Yes,3,2,54.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
137,Sales,Sales Executive,37,1,6334,No,3,3,54.0,Medium,Enhanced onboarding & mentorship
1255,Research & Development,Research Scientist,41,6,5467,Yes,2,4,54.0,Medium,Reduce overtime; Improve work-life balance
152,Research & Development,Research Scientist,30,11,3579,Yes,3,2,54.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
1179,Research & Development,Research Scientist,27,5,2187,No,2,3,54.0,Medium,Review compensation; Improve work-life balance
1014,Research & Development,Manufacturing Director,54,5,5485,Yes,3,1,54.0,Medium,Reduce overtime; Address job satisfaction
469,Research & Development,Manufacturing Director,24,4,4377,No,3,3,54.0,Medium,Monitor regularly
761,Research & Development,Healthcare Representative,44,2,5033,No,3,1,54.0,Medium,Address job satisfaction
543,Research & Development,Laboratory Technician,59,1,2670,Yes,2,1,54.0,Medium,Reduce overtime; Review compensation; Improve work-life balance; Address job satisfaction; Enhanced onboarding & mentorship
330,Sales,Sales Executive,30,8,7264,No,4,3,54.0,Medium,Consider promotion/career development
1183,Research & Development,Research Scientist,26,3,2886,No,1,4,54.0,Medium,Review compensation; Improve work-life balance
196,Sales,Sales Executive,44,12,13320,Yes,3,4,54.0,Medium,Reduce overtime; Consider promotion/career development
1030,Research & Development,Manufacturing Director,37,6,6347,No,2,4,54.0,Medium,Improve work-life balance
1028,Research & Development,Manager,42,22,19232,No,3,4,54.0,Medium,Consider promotion/career development
526,Research & Development,Manager,42,22,17665,No,3,1,54.0,Medium,Address job satisfaction; Consider promotion/career development
363,Research & Development,Manager,55,5,14756,Yes,3,3,54.0,Medium,Reduce overtime
1429,Research & Development,Research Scientist,58,2,2372,No,3,3,54.0,Medium,Review compensation
606,Research & Development,Research Scientist,23,4,2904,No,2,4,54.0,Medium,Review compensation; Improve work-life balance
1305,Research & Development,Manager,56,5,19943,No,3,1,54.0,Medium,Address job satisfaction; Consider promotion/career development
815,Research & Development,Research Scientist,25,2,2889,No,3,4,54.0,Medium,Review compensation
128,Research & Development,Research Director,43,8,19740,No,3,4,54.0,Medium,Monitor regularly
133,Sales,Sales Executive,37,1,6694,Yes,3,4,54.0,Medium,Reduce overtime; Enhanced onboarding & mentorship
297,Sales,Sales Representative,32,1,2827,No,3,1,53.0,Medium,Review compensation; Address job satisfaction; Enhanced onboarding & mentorship
807,Research & Development,Manufacturing Director,31,10,6179,Yes,2,3,53.0,Medium,Reduce overtime; Improve work-life balance; Consider promotion/career development
1459,Research & Development,Research Scientist,27,5,2517,No,3,3,53.0,Medium,Review compensation
956,Research & Development,Research Director,33,6,16184,No,3,3,53.0,Medium,Monitor regularly
311,Research & Development,Manufacturing Director,56,19,13402,Yes,3,2,53.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
1325,Research & Development,Research Scientist,43,20,4081,Yes,1,3,53.0,Medium,Reduce overtime; Improve work-life balance
1452,Sales,Sales Executive,38,8,5605,Yes,3,1,53.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
1348,Research & Development,Research Director,46,2,19627,No,3,4,53.0,Medium,Monitor regularly
1433,Research & Development,Research Director,51,10,12490,No,1,2,53.0,Medium,Improve work-life balance; Address job satisfaction; Consider promotion/career development
818,Research & Development,Research Scientist,29,3,3760,No,3,4,53.0,Medium,Monitor regularly
1019,Research & Development,Research Scientist,41,4,2127,Yes,2,3,53.0,Medium,Reduce overtime; Review compensation; Improve work-life balance
870,Human Resources,Human Resources,44,2,3195,Yes,3,4,53.0,Medium,Reduce overtime
200,Research & Development,Healthcare Representative,45,23,10748,No,2,3,53.0,Medium,Improve work-life balance; Consider promotion/career development
443,Research & Development,Manager,39,21,17068,Yes,3,1,53.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
173,Research & Development,Research Scientist,42,6,2936,No,2,3,53.0,Medium,Review compensation; Improve work-life balance
1214,Research & Development,Laboratory Technician,31,1,1129,Yes,3,4,53.0,Medium,Reduce overtime; Review compensation; Enhanced onboarding & mentorship
473,Research & Development,Manufacturing Director,47,19,5067,Yes,4,3,53.0,Medium,Reduce overtime
912,Research & Development,Manufacturing Director,36,3,4941,No,3,2,53.0,Medium,Address job satisfaction
424,Research & Development,Manager,55,36,19045,Yes,3,1,53.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
474,Human Resources,Manager,41,21,19141,No,2,4,53.0,Medium,Improve work-life balance; Consider promotion/career development
338,Research & Development,Laboratory Technician,32,10,5309,No,3,4,53.0,Medium,Consider promotion/career development
248,Research & Development,Research Scientist,25,4,3424,No,2,1,53.0,Medium,Improve work-life balance; Address job satisfaction
118,Research & Development,Healthcare Representative,30,7,5294,No,3,3,53.0,Medium,Monitor regularly
423,Research & Development,Manufacturing Director,47,22,10333,Yes,3,2,53.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
948,Sales,Sales Representative,39,1,2086,No,4,4,53.0,Medium,Review compensation; Enhanced onboarding & mentorship
690,Sales,Sales Executive,37,6,9525,No,2,4,53.0,Medium,Improve work-life balance
602,Research & Development,Research Scientist,23,2,3505,No,3,3,53.0,Medium,Monitor regularly
387,Research & Development,Laboratory Technician,35,10,3407,No,2,3,53.0,Medium,Improve work-life balance; Consider promotion/career development
1291,Research & Development,Manager,42,20,17861,Yes,2,3,53.0,Medium,Reduce overtime; Improve work-life balance
76,Research & Development,Laboratory Technician,31,2,3978,No,2,3,53.0,Medium,Improve work-life balance
961,Research & Development,Research Director,37,5,13603,Yes,3,4,53.0,Medium,Reduce overtime
61,Research & Development,Manufacturing Director,47,5,5070,No,3,4,53.0,Medium,Monitor regularly
991,Sales,Sales Executive,30,4,4115,No,3,1,53.0,Medium,Address job satisfaction
891,Research & Development,Research Scientist,29,1,2451,No,2,3,53.0,Medium,Review compensation; Improve work-life balance; Enhanced onboarding & mentorship
729,Research & Development,Healthcare Representative,44,22,10248,No,3,4,53.0,Medium,Consider promotion/career development
983,Human Resources,Human Resources,34,10,4490,No,4,2,53.0,Medium,Address job satisfaction
121,Sales,Manager,52,32,19845,No,3,4,53.0,Medium,Consider promotion/career development
1280,Human Resources,Human Resources,44,20,10482,No,3,1,53.0,Medium,Address job satisfaction
997,Research & Development,Research Director,54,20,17328,No,2,4,53.0,Medium,Improve work-life balance; Consider promotion/career development
561,Sales,Sales Executive,26,0,4306,No,3,3,53.0,Medium,Enhanced onboarding & mentorship
927,Sales,Sales Executive,41,10,8392,No,3,1,52.0,Medium,Address job satisfaction
1430,Research & Development,Research Scientist,38,5,4771,No,4,4,52.0,Medium,Monitor regularly
705,Research & Development,Research Scientist,22,4,2328,Yes,2,2,52.0,Medium,Reduce overtime; Review compensation; Improve work-life balance; Address job satisfaction
708,Sales,Manager,46,26,17048,No,3,1,52.0,Medium,Address job satisfaction; Consider promotion/career development
28,Research & Development,Manager,39,19,17123,Yes,3,2,52.0,Medium,Reduce overtime; Address job satisfaction; Consider promotion/career development
798,Sales,Sales Executive,29,7,8268,Yes,3,2,52.0,Medium,Reduce overtime; Address job satisfaction
1415,Research & Development,Research Director,48,22,19665,No,3,2,52.0,Medium,Address job satisfaction; Consider promotion/career development
33,Human Resources,Human Resources,38,7,2844,No,4,3,52.0,Medium,Review compensation; Consider promotion/career development
590,Sales,Sales Executive,38,8,8740,Yes,3,3,52.0,Medium,Reduce overtime
1355,Research & Development,Research Scientist,34,4,2996,No,3,1,52.0,Medium,Review compensation; Address job satisfaction
670,Research & Development,Laboratory Technician,28,9,6674,No,3,4,52.0,Medium,Consider promotion/career development
3,Research & Development,Research Scientist,51,10,2461,Yes,4,3,52.0,Medium,Reduce overtime; Review compensation
1050,Sales,Sales Executive,35,2,5440,Yes,2,4,52.0,Medium,Reduce overtime; Improve work-life balance
906,Research & Development,Laboratory Technician,29,7,3339,Yes,3,3,52.0,Medium,Reduce overtime; Consider promotion/career development
1136,Research & Development,Healthcare Representative,40,8,4244,No,3,2,52.0,Medium,Address job satisfaction
1090,Sales,Sales Executive,36,10,7596,No,3,3,52.0,Medium,Consider promotion/career development
857,Research & Development,Healthcare Representative,36,17,10096,No,3,3,52.0,Medium,Consider promotion/career development
214,Research & Development,Research Scientist,32,6,3298,Yes,2,2,52.0,Medium,Reduce overtime; Improve work-life balance; Address job satisfaction
108,Research & Development,Research Scientist,38,13,4735,No,4,4,52.0,Medium,Monitor regularly
114,Research & Development,Healthcare Representative,42,6,4523,No,4,4,52.0,Medium,Monitor regularly
1324,Research & Development,Research Director,36,8,11713,No,3,1,52.0,Medium,Address job satisfaction
507,Research & Development,Manufacturing Director,24,4,4011,No,2,3,52.0,Medium,Improve work-life balance
783,Sales,Sales Executive,38,16,10609,No,2,3,52.0,Medium,Improve work-life balance; Consider promotion/career development
67,Sales,Sales Representative,52,9,3482,No,2,4,52.0,Medium,Improve work-life balance
151,Sales,Sales Executive,29,10,8620,No,3,3,52.0,Medium,Monitor regularly
192,Sales,Sales Executive,36,9,7644,No,3,4,52.0,Medium,Monitor regularly
884,Research & Development,Manufacturing Director,45,3,9380,Yes,4,4,52.0,Medium,Reduce overtime
